bingo,2018-12-15 15:59:32,127.0.0.1,
bingo,2018-12-15 16:00:22,127.0.0.1,
bingo,2018-12-15 16:40:27,127.0.0.1,
bingo,2018-12-15 16:42:39,127.0.0.1,
bingo,2018-12-15 16:43:43,127.0.0.1,
bingo,2018-12-15 16:43:51,127.0.0.1,
bingo,2018-12-15 16:43:57,127.0.0.1,
bingo,2018-12-15 16:44:58,127.0.0.1,
bingo,2018-12-15 16:45:05,127.0.0.1,
,2018-12-15 16:46:28,127.0.0.1,
,2018-12-15 16:46:43,127.0.0.1,
bingo,2018-12-15 16:48:35,127.0.0.1,
bingo,2018-12-15 16:51:11,127.0.0.1,
